-4.448093410590443497e+00
-4.880659980809285425e-01
-2.416062156018112361e+00
-5.721382683338370967e+00
-5.701148303004851314e+00
-5.050156027593944330e+00
-2.240103422491825036e+00
-3.499489959915730086e+00
-2.921667444185737317e+00
-1.920455972867489036e+00
-2.831521702273074759e+00
-6.321241664854785114e+00
-5.157709762428277500e+00
-3.158450809108424018e+00
1.055114489142081835e+00
7.786677560300933054e-01
