-1.960857273227669673e+00
-3.163391222623397891e-01
-4.422146646636941902e-01
-8.777852828015609843e-01
-1.771005569985994788e+00
2.930016655646200174e+00
-1.461771792002823922e+00
-2.032919131586772732e+00
-1.223070309931969302e+00
-8.222225237269861209e-01
