1.892994555691296199e+01,-3.010963612248671595e+00,2.690277671938932968e+01,-2.552334402353522691e+01,-3.975047692958457191e+01,1.512962041558656701e+01,-3.125500917755871555e+01,-1.242213996590316860e+01,-4.835103090993137620e+00,-1.401822697691980935e+01,-8.051516509491133178e+00,1.134997413516200204e+01,4.467378992678877836e+00,2.674948654635465051e+00,-5.000070682692824953e+00,-6.554412864941391526e+00,6.270489724620905925e+00,-1.148110844028612476e+01,-1.074899538760879736e+01,-1.590740834587904162e+00,1.178084736399437560e+01,-4.493617913466771085e+00,-8.016860199687588562e+00,-4.596513050443420845e+00,1.813951268621144663e+01,-1.727193868755669470e+01,8.175723935548706578e+00,-3.138579629058379794e+01,1.459396515368103486e+01,3.148475654583898997e+00,-1.366114839044577778e+01,3.951399224167423174e+00,2.408732061086297804e+01,-1.910127249659265303e+01,-1.148959958954704952e+01,-3.413982690243027207e+01,1.096948116343540569e+01,-1.885132908018731257e+01,-1.295215852059408590e+01,-1.174990582216506319e+01,1.308768341883364705e+01,-7.388854878847414653e+00,-6.088751882383083291e+00,-7.378402278731820418e-01,-7.625379732491537332e+00,-2.014365027985897783e+01,5.064948466379762593e+00,-1.885418611562558056e+01,7.070991240095891861e+00,4.815976371528076783e+00,-9.758629068402376205e+00,-8.809835087224506367e+00,-8.289949043934503603e-01,-2.549403065329710394e+00,1.835964042848919675e+01,-4.413906390163359816e+01,-7.535133067268514395e+00,9.898265209457246527e+00,-3.051856910226197783e+01,5.550418563058401311e+00,-9.892807737979376626e+00,1.242333316686490718e+01,-4.407885564505771470e+01,-2.412260551676890330e+01,7.349561886069203354e+00,-2.385692109722547727e+01,3.780691064295294268e+01,-7.166308863626666437e+01,3.648880234051132376e+00,3.079158708322540861e+01,-3.267042752087112589e+00,1.951535415746875657e+01,-4.553119363687755339e+01,6.247897554435769329e+00,3.629746289019926131e+00,-3.872344882147039868e+00,-1.428042113939863533e+01,1.741342134023224908e+00,-9.484475451176587191e-01,4.105158981674756014e+00
2.355050257197902341e-01,-1.973284112028987991e+01,4.968176012639639261e+00,-3.022038841985753344e+00,-1.236127971968301686e+01,-3.194242176165826397e+00,1.774167480169950073e+00,-1.343962120058056620e+01,-2.846976637020738821e+01,-1.656063616898952162e+01,-2.850130908449651557e+00,-4.616491466046593928e+01,-2.352014880455862045e+00,-7.220170424124081165e+00,1.153593101080561123e+00,-3.201133674697330012e+00,-4.210477660534729694e+01,-3.801369447898632181e+00,-1.284546050747554169e+01,-3.772047686349461060e+01,-6.871775177651279209e-01,3.599054721502355392e+00,-1.741940061165191400e-01,-6.341340387021920044e+00,5.650470684129288657e+00,-5.139829021217133942e+01,1.098165871940100180e+00,-3.007164614081212051e+01,-5.874216938496130247e+00,2.535881576618834732e-01,-2.745576519138142935e+00,-7.944010524024703201e+00,-9.975980752184046452e+00,-6.097822819435494424e+00,-1.692697916701074234e+01,7.934298725464917545e+00,-1.635662875908762004e+01,7.672949853664606579e+00,-1.145170655908110957e+00,-8.148601801382596932e+00,-3.069341713266353722e+01,-4.708472960631592485e+01,-4.636323284877883921e+00,-2.573978689434227807e+00,-1.032030309341586616e+01,1.648439375781975524e+00,-1.382736586894098174e+01,-9.563673623078036812e+00,-8.984300166538352617e-01,-1.727148767547596719e+01,-2.863534355576026513e+01,-3.024335933090156914e+00,-9.066597760708116738e+00,-9.084342830149347847e+00,-1.991721582512228084e+00,1.087161094575054054e+00,-5.526916116678139979e+00,-5.170577196552817334e+00,-2.501577033119681914e+01,4.611115403943452762e+00,-1.043302832963769156e+01,-2.735101184743178138e+01,-2.100665433375680280e+01,-4.525842956946925000e+01,-9.606965195536211866e+00,-7.762726845211692428e+00,-2.323836264568173604e+00,-9.434825080120932128e+00,1.219397000840445333e+00,-8.915046530821625126e+00,-5.022048200806147378e+01,4.191459334030945838e-01,1.484801324280303980e+01,-4.345047030280360545e+00,-7.124488763021881610e+00,-7.779520060353512179e+00,-1.198650800181161635e+01,-6.263939268226695889e-01,-5.783127479386062220e+01,-1.048786892783492242e+01
1.650678921402117538e+01,-6.657772194425998435e+00,1.695218982630848714e+01,-1.159900425763506071e+01,-1.795549708281465229e+01,6.295629970664973207e+00,-4.239498938193066380e+01,7.238812649085844875e+00,-6.962705972315610836e+00,1.572095242975503027e+01,-1.528004413488133650e+00,9.981106948518657873e+00,2.219986092422450952e+01,-4.775369281711770775e+00,-1.419118886084271836e+01,5.228811638260213890e+00,-8.203418987976997201e+00,3.053964751843609093e+01,-4.196914068546322873e+00,-1.328767367954913325e+01,-1.308519410797643268e+01,-5.271951124653210030e+00,-1.201802456682257869e+01,1.360934285742376559e+01,1.922053930273856404e+00,-3.491303644701504449e+00,5.109923231440799185e+00,1.138457743735449768e+01,8.761908513640557672e+00,-1.392050527421802286e+01,-2.499393158868508280e+01,3.732131554831011755e+01,8.141434465530617004e+00,3.355322504141975859e+00,6.380364463807880249e+00,1.799696339254313049e-01,5.176176016272275859e+00,-9.829541404138013583e-01,1.827681153812733328e+01,-1.169394365687979409e+01,-4.461743682080909323e+00,-1.941396448942244168e+00,1.216669319060380117e+00,2.668340735713545087e+01,2.225536691272916912e+01,-3.851804916743996188e+01,9.242215937709923779e+00,-1.311326217934550797e+01,-1.307096089662429961e+01,2.622848411226765375e+00,-6.721838482255465763e+00,1.241616153687963653e+01,-3.997200329428145071e+00,-7.819154514359565766e+00,-2.407840257622963875e+01,-5.415095672780405067e+01,-3.724151337253742255e+00,2.325953683108730186e+00,-2.544471626305995926e+01,7.571966694424568267e+00,-2.188532388289087915e+00,7.477041546122983329e-01,-5.381132277750058535e+00,-1.672309149859841781e+01,7.788181446759480764e+00,3.748388467504369714e+01,2.622084694132251670e+01,-2.438978938752159209e+01,-1.279310639840435826e+01,2.413956366790562313e+01,-3.518899124639278231e+00,-1.000680098685124975e+01,-7.649290760923181054e+00,1.171484392368678407e+01,7.082482843904895020e+00,1.610597654875056239e+00,-3.746428281660858062e+00,-9.928618518664592330e+00,-6.536543578851993885e+00,-1.066426846384418869e+00
1.507578287571608477e+01,-1.616841019453693207e+01,-8.412398943345968050e+00,-7.954322891562329190e+00,-1.402522010653225060e+01,-2.536902167792593588e+00,-1.824706626342096172e+01,-1.109022364966472196e+01,-1.197873026867653401e+01,-6.126084675505007127e+00,5.104193673048491142e+00,-9.422723309223096422e+00,5.574061114774851333e+00,-1.095353141702383226e+01,1.300839263959494840e-01,3.606495683990694978e+00,-1.694094902331867714e-01,-1.043879367144307935e+01,-3.757485465469128982e+00,-1.763427230194843887e+01,-1.260729238373165195e+01,-1.639963174864240969e+01,2.031251182102306319e-01,9.528214950846592757e+00,-4.759885908991377867e+00,-1.120810766004500003e+01,-2.400041139714631289e+00,1.987603838071228424e+00,-1.030532989824717083e+00,5.170619260493250380e+00,1.607094779850556776e+01,-3.063137839280329455e+00,5.324176965862359445e+00,1.445266802292358932e+01,4.332084776448294150e+00,1.166576037578082570e+01,-1.404400921868765906e+01,2.593464471517493486e+00,-6.787475049780873348e+00,3.730648026913514936e+00,2.465257519794457064e+00,-1.073325977565768419e+01,-1.783335859054195183e+01,-4.844455857792662634e+00,3.649849862074103779e+00,-1.922092070546946418e+00,-1.192461622142919397e+00,-4.585809608789101155e+00,-1.133100659698501822e+01,1.741116327350677340e+00,-9.525252550272853114e+00,3.746154678048070341e+00,-8.507323952680630796e+00,-1.279793039965416934e+00,4.164817382633310139e+00,7.035560450374745756e+00,-8.592497656870097256e-01,-9.476255699539359867e-01,-1.637978191605228062e+01,5.028952558527372219e+00,-4.295530179289810846e+00,-1.153773195317340061e+01,-1.187418245276676920e+01,-7.710448972457617955e+00,-1.042884699229299805e+01,1.665171959337977459e+00,1.401030419025071616e+01,-3.315939693014220868e+00,-1.503088936956944011e+01,8.488459602643350976e+00,-1.905399499350671277e+01,3.302496786655838790e+00,-3.634497060598839369e+01,1.317227043798446795e+00,-7.438121583742196563e+00,-1.627466080953927863e+00,-1.523865673212972283e+01,2.799599510461345808e+00,-6.520719424279969090e+00,-4.323526162066617218e+00
-1.327896185638568127e+01,1.071689069989964604e+00,-1.267785022896341929e-01,5.617697094365516897e-01,-5.543713513192722431e+00,3.173510761118149670e+00,3.897414845786463466e+00,-1.551672889118919052e+01,-2.896559784169836149e+01,-1.739959582645295200e+01,8.945466699386500631e-02,-2.258698424452027709e+01,-4.339962818118264565e+00,2.271577521585969706e+00,-7.901541706493311334e-01,-8.351729538555836996e+00,-1.879506874223931590e+01,-8.620280884771229779e+00,-1.750306568970621868e+00,-3.872021784334673100e+01,8.617847410413679299e+00,2.819473126523001749e+00,6.363976991516162585e+00,-1.561927602423601513e+00,-1.847640685255813597e+00,-4.718054760287142813e+01,4.158208177714114662e+00,-2.111231707697125515e+01,-4.118237390248840946e+00,-4.091495454031556456e+00,7.001096612492701432e+00,-1.324484286831050106e+01,-1.394289152778874774e+00,-7.366482995122785482e+00,-1.751061046476960215e+01,-9.976809676045384379e+00,4.678118680883110447e-01,-5.446940786531087042e-01,-2.339861882330991794e+00,-3.758912828270595696e+00,-2.209826450258451658e+01,-3.973316672690298645e+01,3.336735208232290084e+00,-6.454262624772020729e+00,-2.407837755409878433e+00,1.116886853073031460e+01,-1.580537495662879621e+01,5.923939900325278174e+00,9.796224186191755834e+00,1.212444707592182924e+00,-3.088905650511950540e+01,-1.248231792681846919e+01,-6.015288292928855363e+00,-5.258295293770798295e+00,7.129498916178929946e+00,6.682128797568808842e+00,-5.502627819768475703e+00,-2.694722484360245751e+00,-2.357341973506646227e+01,3.829489158897207979e+00,3.158447767035868825e+00,-2.148406958026184910e+01,-2.184851879847051137e+01,-3.168526170554238064e+01,3.330748696412477727e+00,-1.506172056190626307e+01,-5.143495012054814630e+00,-4.041476405755597412e+00,3.155341135293979082e+00,-9.088522608084529608e+00,-4.238984534201805587e+01,6.752528950211869940e+00,1.298250077830027749e+01,-2.447748573781427517e+00,-1.295838449886098087e-01,-2.368148344616808121e+00,-2.053033597023095069e+01,2.531658677975438532e-01,-4.390105384076223061e+01,-1.536936374683688822e+00
8.670566875590044020e+00,-1.501378765235569368e+01,5.746249697578972082e+00,-1.278239466857528583e+01,-1.183700916534223069e+01,1.270801551690766695e+00,-3.255095497165519269e+00,-1.019264329178859541e+01,-2.123237453272663799e+01,-2.121860635420864583e+01,-3.755123793403254862e+00,-2.709387870695768896e+01,-3.362822419011320285e+00,-1.281526166338843886e+01,-1.271290477627564419e+00,-1.061543730348628856e+01,-2.019593908401767735e+01,-2.777029543663325839e+01,-6.877669920853419327e+00,-2.440826796447282376e+01,2.237349844079317762e+01,-6.670204521939857023e-02,8.116759948028956506e-01,-1.215825264617632406e+01,1.356820492920407872e+01,-2.174099270833419695e+01,-1.532073573044124559e-01,-1.398220920271717205e+01,5.469527107480939065e+00,1.801579534372160651e+01,4.695381435886214483e+00,-4.932201341382729254e+00,2.657380525507850422e+00,-2.014174145844378927e+01,-6.873907931614237299e+00,2.605027610372246727e+00,-1.166084767129898836e+01,-1.398958619781832624e+01,-1.487068221942321466e+00,-1.772696605290585925e+00,-1.028262406730634027e+01,-2.607358574960134590e+01,-1.217404965493433444e+01,-9.285392110360550788e+00,-3.121812558967623019e+01,1.529172273443988495e+01,1.579668642463242456e+01,-1.688727871351307286e+01,7.310732735339634303e+00,-4.649931660058805427e+00,-8.822785957287342384e+00,2.140260978069387310e+00,-1.604483448320012329e+01,-8.256487180123009750e+00,1.186159287059049028e+01,1.262509024026918780e+00,8.330925445569187460e+00,-6.237884268871773052e+00,-9.641490889159094024e+00,2.187174154588447994e+00,-2.099424195209937238e+01,-2.017995250812717245e+01,-1.511883212097543883e+01,-1.853613115368408515e+01,-3.965424003250874296e+00,-3.034736726077960256e+01,1.680906060177033723e+01,-2.584434264854818153e+01,-1.043164849934858829e+01,-2.429794041727933340e+00,-3.318692444382639906e+01,7.460867406487396991e+00,-1.035208775233824596e+01,-2.580468640652893164e+00,-4.375780230400806659e+00,-7.951409861339753249e+00,-9.622651734259218159e+00,3.724058809055011743e+00,-2.256054374467018420e+01,4.682906954236050190e-01
-4.166122420533238824e+01,5.634220303616225500e+00,-9.019441231369865974e+00,-6.670545945788372677e+00,-2.048816604587931067e+01,1.178534456281865372e+00,-1.463007871065216037e+01,-3.766055674879535786e+01,-3.696377393752651130e+01,-1.707588660947652315e+01,4.002860199304811850e+00,3.651043506326295152e+00,6.246690079002227947e+00,-3.201026484324890564e+00,-1.303364309640821794e+01,-8.508963889014275139e+00,-6.015669479279750043e+00,-5.514775607611111852e+00,-1.229887160390827816e+01,-4.960045219907602387e+01,7.097003136374249177e-01,2.820001268276582707e+00,9.847066930561366505e+00,6.707710787609166836e+00,-1.318778321449064528e+01,-5.991487288395109090e+01,-5.812330434795176082e+00,-1.911939762909366536e+01,-1.484376617839050461e+01,3.264948958620818242e+00,7.002925545410525920e+00,-8.811240750454382820e+00,-1.093647609338107252e+01,9.419209121362600357e+00,-1.651893881753788307e+01,-6.505642612767587707e+00,-5.129855814891464583e+00,7.726211296803331408e+00,1.471708579112627424e+00,-5.171060611045241728e+00,-1.854617292606943835e+01,-3.115138432507874455e+01,-6.200276709354665350e+00,-1.835476235544904577e+00,-6.053191533923568457e+00,-1.304789494819157980e+01,-3.640485995826707466e+01,-6.719276956208422469e+00,7.783774812408064570e+00,-1.543769761581265776e+01,-3.789124812764728034e+01,-2.907990646900210052e+01,-1.195168981146171561e+01,-4.836513327502657056e+00,2.914414452951267442e+00,9.126349425063020604e+00,-2.250055670825913956e-01,-1.747817599799015653e+01,-4.124797036939052219e+01,9.971132949336501738e+00,-3.775426064897264400e+00,-2.446542487067251415e+01,-2.617282837228705006e+01,-4.666231606201785098e+01,-4.820221011252604271e+00,-2.809567261880800260e+01,2.038226552488153942e+01,3.492678528476777622e+00,-4.138005286263045868e+00,-6.388391032925404112e+00,-4.388545403728555527e+01,5.453099826657131111e+00,-7.018918100186883891e+00,-7.821308882969616683e+00,-6.155355202901063194e+00,-1.453632248793497439e+01,-2.997210627217385337e+01,-1.447773462842512870e+01,-3.508271805352683259e+01,4.203533080351962603e+00
-1.190253791659943694e+01,-1.175447839382652404e+01,-2.007973577989416114e+01,-1.026060667876301657e+01,1.451174617231524522e+01,-4.364812087946463137e+00,-3.156023406362041595e+00,-3.045002618578124487e+00,-2.363843955728674473e+01,-4.749912649797596309e+00,4.711876646305846350e+00,-2.831377997430196913e+01,-8.845152236585684946e+00,-5.344276014684763432e+00,1.887602703596433784e+01,5.401718658452805855e+00,-1.828711872937152094e+01,-8.276961238191566039e+00,-1.031271053962732331e+00,-3.532046998757846978e+01,-1.964732964666684456e+00,-8.628247864360266917e+00,2.561419302779975871e-01,6.048104306844064304e-01,2.674935163710850272e+00,-1.704728511365755494e+01,4.614207581874670838e-01,1.860568221492220431e+01,3.677664487702351881e+00,-5.779911952224558114e+00,3.811143069229984359e+00,-1.131473559365885428e+01,-3.107387367302420600e+00,-2.165585279107263172e+00,9.252858702561136184e+00,-6.041112842763454172e-01,3.767084331422853705e+00,9.440236347902143166e+00,-9.161630176737350695e+00,-4.170079380517078604e+00,-1.808987623440007297e+01,-2.662555796282998344e+01,5.452660309843039954e+00,-6.213789547489620091e+00,4.745137790200452343e+00,2.394955739447247822e+01,3.629963231644060873e+00,2.571359854625138830e+00,2.303255144607468274e+00,2.194835825978161026e+01,-1.259191025622781268e+01,6.162651802374681687e+00,-1.622180135051532446e+01,-9.766642459929645526e+00,4.836431479952646662e+00,9.867170525014714144e+00,4.654182445895260756e+00,-4.844294064662809096e-01,-3.197387945743181970e+00,-8.409184140060363077e+00,4.538865484068185019e+00,-2.852636970010219741e+01,-2.806249261083353375e+00,-6.280839370676725153e-01,-1.202697544544826869e+01,-1.582747359749975757e+01,-1.276268770212427306e+01,-1.625645449639331108e+00,-1.089328794094270236e+01,-2.018977001436955021e+01,-2.975834570849610472e+01,2.016938222403045433e+00,1.094883125804201995e+01,7.824289467499458084e+00,4.248550280745545749e+00,2.615026237923763208e+00,-6.030033009384303533e+00,7.837434771488553054e+00,-2.572943148341215291e+01,-1.461479121652914381e+00
-7.006509186761310737e+00,-8.136570070825570156e+00,-3.809595513426633051e+00,-6.426072620365575361e+00,-1.613724447173038357e+01,-2.663579861017090877e+00,-3.502974122387921163e+00,-1.934303644932274935e+01,-3.161511115709287623e+01,-2.506057446360886232e+01,-8.627281043889814427e+00,-4.578503259220323685e+01,1.685988121739690593e+00,-5.626716273896899878e+00,3.837776280472546375e+00,-1.591839796100458004e+00,-3.270316964144857508e+01,-7.516316755370113789e+00,-1.373577922367882742e+01,-3.883209563872114245e+01,-9.534668392884084742e-01,-3.260184485226484519e+00,-3.830648090891044077e+00,-7.840372085977552530e+00,5.428826917925246853e+00,-5.394050438026749816e+01,-4.001608278476160407e+00,-3.083503555035029819e+01,-6.780185503851022588e+00,-2.240178388997672076e+00,-3.611140584914227958e+00,-4.767183530573265715e-02,-9.652224643490352918e+00,-7.371230497279760208e+00,-1.370912830112354008e+01,-3.765971421177114475e+00,-6.729746261824554487e+00,2.784284109644204808e+00,-3.690425709164794288e+00,-1.164350162803659217e+01,-2.800168878514990212e+01,-4.686770560936030705e+01,-5.477956536243355323e+00,-9.899883134399201978e+00,2.091547538348729196e-01,-5.223001056975387635e-02,-7.402907383950899423e+00,-4.920857076609286729e+00,-2.581312904649499362e+00,-7.822665343640284874e+00,-3.011628631338001938e+01,-2.494829477176502053e+00,-1.274007139915509690e+01,-1.652532884653848200e+01,-3.882203825019231225e+00,2.641325172516837849e+00,4.472421014202939027e+00,-9.369833115205619123e-01,-2.889118537045401425e+01,1.647907351612122984e+00,3.062587457683489944e+00,-2.625090126763803511e+01,-2.330649723665391804e+01,-3.557880492078881929e+01,-1.145036549435724993e+01,-2.061729693107941586e+01,-5.113648270715041022e+00,-4.400603242757588518e+00,1.174395326453087307e+00,3.508680802870625670e-02,-4.813051734887969957e+01,-1.647130271845856697e+00,8.521624631361618185e+00,-5.634086833063735256e+00,-3.517828652146110180e+00,-3.934326532480440619e+00,-1.733016147928496409e+01,-5.241222682112971043e+00,-5.464579767507576946e+01,-6.287759624530678160e+00
9.373330844024414077e+00,-7.597695796163399073e+00,-7.191993057650602594e+00,-4.620079022512642908e+00,-7.234086696061979183e+00,-9.769437694136021477e+00,-4.890873516597968518e+01,-8.922804918145381237e+00,-5.765485851373686188e+00,-7.305699400608459904e+00,8.138009598256349619e+00,-2.505598735109265718e+01,2.908110062706293686e+00,-1.277427726953045983e+01,6.337264388800877057e+00,4.271820213674489608e+00,-2.012990562954654905e+01,8.204873122578048239e+00,-1.542856785991714474e+01,-1.943174182536818151e+01,-6.183658870341801617e+00,9.928485663804558214e+00,-5.885240263704970332e+00,1.496333482501091616e+01,-2.092876298802361479e+00,-4.940542284612040369e+00,4.083096386104551057e-01,2.283751627307990972e+01,4.009821255709148602e+00,-6.186822925907504711e+00,6.995168179670354647e+00,1.017032574055252381e+00,-1.218601481736700975e+01,1.119894422693738179e+01,1.453410251007064957e+01,3.333222986596450710e+01,-4.275668907056155987e+00,1.991738910167913446e+01,-9.898543154265949440e+00,3.651663205653375321e+00,-1.266796461619017222e+01,-5.298334357662832339e+00,-1.224196530324660515e+01,-1.399754661032989311e+01,3.699306379611337459e+00,1.082777034264078608e+01,-1.876971491537679171e+01,-7.070805651483126120e+00,-7.771758174047760370e+00,-2.028823356651144394e+01,-3.162504822889045553e+00,9.149789671426489690e+00,-6.945363818158511116e+00,-9.529367373131941932e+00,-1.125976306671503302e+01,1.126475001831660983e+01,-3.091406340565277855e+00,-1.278650620139055727e+00,-4.327614653004617118e+00,1.669486121802823675e+01,-8.375752013702040699e+00,-7.912493110441239708e+00,1.383893919593016797e+01,-1.831586171305540134e+01,-1.728412416068227841e+01,7.793825658247764743e+00,2.953885484002664708e+00,-9.997295793174128420e+00,-1.210504865293602705e+01,-2.313585642618395255e+01,-2.976833447561658375e+01,1.751661241596922380e+01,2.356928287743291861e+01,6.712253407929778426e+00,-1.351739992630562881e+00,-1.051778039074990545e+01,-2.518153097007628904e+00,9.651721448242385648e+00,-1.974739164977893324e+01,-3.338056909591631438e+01
